B7JEU9	0.2589098532494759	0.19077568134171907	0.22536687631027252	0.21278825995807127	0.24947589098532494	0.18867924528301888	0.1761006289308176	0.3218029350104822	0.10377358490566038	0.19077568134171907	0.2945492662473795	0.15932914046121593	0.3668763102725367	0.12683438155136267	0.07861635220125786	0.24947589098532494	0.2526205450733753	0.1509433962264151	0.14360587002096437	0.30712788259958074	0.18658280922431866	0.27882599580712786	0.17819706498951782	0.1708595387840671	0.20649895178197064	0.24737945492662475	0.240041928721174	0.2662473794549266	0.15513626834381553	0.19392033542976939	0.14779874213836477	0.015723270440251572	0.2148846960167715	0.25157232704402516	0.24423480083857443	0.15723270440251572	0.2830188679245283	0.22431865828092243	0.16666666666666666
P50136	0.2585034013605442	0.1564625850340136	0.20408163265306123	0.26077097505668934	0.2108843537414966	0.1746031746031746	0.16326530612244897	0.2811791383219955	0.09523809523809523	0.2199546485260771	0.24036281179138322	0.1655328798185941	0.3333333333333333	0.12698412698412698	0.06349206349206349	0.26303854875283444	0.22448979591836735	0.12244897959183673	0.13378684807256236	0.2766439909297052	0.1836734693877551	0.2562358276643991	0.2199546485260771	0.1836734693877551	0.19501133786848074	0.2108843537414966	0.23129251700680273	0.24263038548752835	0.17913832199546487	0.22448979591836735	0.17233560090702948	0.034013605442176874	0.1655328798185941	0.20634920634920634	0.24263038548752835	0.1564625850340136	0.26303854875283444	0.19047619047619047	0.15192743764172337
Q6GHZ2	0.27100271002710025	0.17073170731707318	0.20596205962059622	0.26287262872628725	0.23035230352303523	0.17615176151761516	0.19241192411924118	0.3224932249322493	0.07317073170731707	0.2086720867208672	0.26558265582655827	0.15989159891598917	0.34417344173441733	0.11382113821138211	0.08130081300813008	0.28184281842818426	0.2086720867208672	0.16260162601626016	0.16260162601626016	0.2791327913279133	0.17886178861788618	0.3035230352303523	0.17344173441734417	0.17344173441734417	0.20596205962059622	0.21951219512195122	0.23848238482384823	0.3170731707317073	0.15989159891598917	0.18699186991869918	0.15176151761517614	0.04607046070460705	0.2032520325203252	0.2926829268292683	0.26558265582655827	0.11382113821138211	0.2845528455284553	0.17073170731707318	0.15718157181571815
Q9VA02	0.24618736383442266	0.20697167755991286	0.22657952069716775	0.238562091503268	0.2298474945533769	0.20697167755991286	0.18845315904139434	0.31263616557734203	0.10675381263616558	0.210239651416122	0.2777777777777778	0.17973856209150327	0.3485838779956427	0.14161220043572983	0.0718954248366013	0.2549019607843137	0.2657952069716776	0.15468409586056645	0.12962962962962962	0.31263616557734203	0.1775599128540305	0.2766884531590414	0.1895424836601307	0.17973856209150327	0.20152505446623092	0.2559912854030501	0.23202614379084968	0.27124183006535946	0.1579520697167756	0.2113289760348584	0.15468409586056645	0.023965141612200435	0.1830065359477124	0.22113289760348584	0.23202614379084968	0.15577342047930284	0.30392156862745096	0.20697167755991286	0.14923747276688454
Q68XA9	0.24307692307692308	0.18153846153846154	0.26153846153846155	0.2523076923076923	0.20307692307692307	0.19692307692307692	0.21846153846153846	0.26153846153846155	0.13846153846153847	0.16	0.3076923076923077	0.1723076923076923	0.3230769230769231	0.16307692307692306	0.07076923076923076	0.20615384615384616	0.27384615384615385	0.16923076923076924	0.14461538461538462	0.31076923076923074	0.1753846153846154	0.22153846153846155	0.23384615384615384	0.18769230769230769	0.22153846153846155	0.25846153846153846	0.19692307692307692	0.20615384615384616	0.20615384615384616	0.2153846153846154	0.19076923076923077	0.036923076923076927	0.18461538461538463	0.2676923076923077	0.24	0.1723076923076923	0.2553846153846154	0.2276923076923077	0.16923076923076924
P0AFG5	0.23283261802575106	0.20815450643776823	0.21995708154506438	0.24248927038626608	0.22210300429184548	0.1791845493562232	0.19527896995708155	0.29506437768240346	0.0890557939914163	0.20493562231759657	0.27896995708154504	0.17060085836909872	0.38197424892703863	0.12339055793991416	0.06545064377682404	0.22746781115879827	0.26716738197424894	0.148068669527897	0.1427038626609442	0.31759656652360513	0.18776824034334763	0.2575107296137339	0.1781115879828326	0.18562231759656653	0.1984978540772532	0.2510729613733906	0.20708154506437768	0.2575107296137339	0.1459227467811159	0.21781115879828325	0.15665236051502146	0.02145922746781116	0.1963519313304721	0.2296137339055794	0.24892703862660945	0.13948497854077252	0.29506437768240346	0.21351931330472104	0.1459227467811159
P99063	0.22530864197530864	0.20679012345679013	0.25617283950617287	0.28703703703703703	0.23765432098765432	0.12962962962962962	0.22839506172839505	0.30864197530864196	0.05864197530864197	0.1882716049382716	0.2993827160493827	0.18209876543209877	0.3765432098765432	0.14814814814814814	0.06481481481481481	0.24382716049382716	0.2623456790123457	0.20679012345679013	0.14814814814814814	0.32098765432098764	0.2037037037037037	0.35802469135802467	0.16666666666666666	0.16049382716049382	0.25617283950617287	0.22530864197530864	0.2191358024691358	0.3487654320987654	0.15123456790123457	0.17592592592592593	0.15432098765432098	0.030864197530864196	0.24074074074074073	0.2222222222222222	0.1882716049382716	0.1882716049382716	0.31790123456790126	0.17901234567901234	0.11419753086419752
A1TDK2	0.25201288244766507	0.18276972624798712	0.21256038647342995	0.24798711755233493	0.22946859903381642	0.19404186795491143	0.2028985507246377	0.321256038647343	0.09420289855072464	0.2222222222222222	0.26247987117552335	0.16505636070853463	0.3647342995169082	0.12077294685990338	0.07407407407407407	0.26811594202898553	0.22624798711755234	0.1642512077294686	0.1610305958132045	0.28502415458937197	0.20048309178743962	0.29066022544283415	0.20450885668276972	0.15056360708534622	0.20450885668276972	0.22302737520128824	0.24074074074074073	0.3075684380032206	0.17632850241545894	0.178743961352657	0.16505636070853463	0.026570048309178744	0.20853462157809985	0.22383252818035426	0.26006441223832527	0.15136876006441224	0.29066022544283415	0.19162640901771336	0.14412238325281804
P47515	0.20923076923076922	0.21846153846153846	0.2523076923076923	0.2246153846153846	0.28	0.18153846153846154	0.16923076923076924	0.3476923076923077	0.1076923076923077	0.1476923076923077	0.3415384615384615	0.16	0.3476923076923077	0.19076923076923077	0.07384615384615385	0.23692307692307693	0.27692307692307694	0.18769230769230769	0.14153846153846153	0.3046153846153846	0.23384615384615384	0.28	0.2123076923076923	0.16307692307692306	0.26153846153846155	0.24	0.19384615384615383	0.28	0.18769230769230769	0.18769230769230769	0.16615384615384615	0.021538461538461538	0.19384615384615383	0.23076923076923078	0.2123076923076923	0.18769230769230769	0.3076923076923077	0.20307692307692307	0.12
P35738	0.20051413881748073	0.19023136246786632	0.29048843187660667	0.2390745501285347	0.22879177377892032	0.19023136246786632	0.2159383033419023	0.31362467866323906	0.09511568123393316	0.15167095115681234	0.29562982005141386	0.2133676092544987	0.3393316195372751	0.1953727506426735	0.10282776349614396	0.1953727506426735	0.2544987146529563	0.20565552699228792	0.10539845758354756	0.30077120822622105	0.23393316195372751	0.31876606683804626	0.1953727506426735	0.13881748071979436	0.27249357326478146	0.2365038560411311	0.18508997429305912	0.3033419023136247	0.14910025706940874	0.18508997429305912	0.14395886889460155	0.02570694087403599	0.16452442159383032	0.2544987146529563	0.2210796915167095	0.20051413881748073	0.2596401028277635	0.2236503856041131	0.13110539845758354
